GEOID,RISK_SCORE,risk_norm,cost_norm,risk_ratio,risk_tax_100k,CFLD_norm,ERQK_norm,HRCN_norm,TRND_norm,WFIR_norm,CWAV_norm,HWAV_norm,DRGT_norm,hazard_penalty,base_penalty,score_raw,score_0_100,contrib_risk,contrib_cost,contrib_hazard
01031,83.42875318066157,0.8342875318066157,0.27629950495049505,0.0017174095682871025,171.74095682871024,0.0,0.5865139949109415,0.9286608260325406,0.9026717557251909,0.5645674300254453,0.5998727735368957,0.647077713551702,0.5508905852417303,0.0,0.6389917224069734,0.36100827759302656,25.68069306930693,-0.5422868956743002,-0.09670482673267326,-0.0
01033,80.6615776081425,0.806615776081425,0.588490099009901,0.0025946346047225856,259.46346047225853,0.0,0.9198473282442748,0.5999165623696286,0.8759541984732825,0.2827608142493639,0.8835877862595419,0.8111753371868978,0.6020992366412213,0.0,0.7302717891063917,0.2697282108936083,13.830445544554456,-0.5243002544529263,-0.20597153465346535,-0.0
01035,31.10687022900764,0.3110687022900763,0.5807549504950495,0.002565509005696526,256.5509005696526,0.0,0.42748091603053434,0.8489778890279516,0.6103689567430025,0.49872773536895676,0.258587786259542,0.49550417469492614,0.469147582697201,0.0,0.40545888916181694,0.5945411108381831,62.87128712871287,-0.20219465648854962,-0.20326423267326732,-0.0
01037,14.567430025445294,0.14567430025445294,0.47648514851485146,0.0022511183673037064,225.11183673037064,0.0,0.37627226463104324,0.5515227367542762,0.3727735368956743,0.6444020356234097,0.21278625954198474,0.3930635838150289,0.2035623409669211,0.0,0.2614580971455924,0.7385419028544076,86.47896039603961,-0.09468829516539441,-0.166769801980198,-0.0
01039,82.44274809160305,0.8244274809160306,0.8650990099009901,0.00435928763924073,435.928763924073,0.0,0.5419847328244275,0.9557780559032123,0.8365139949109415,0.49650127226463103,0.5750636132315522,0.6965317919075145,0.5521628498727735,0.0,0.8386625160607664,0.16133748393923364,5.445544554455446,-0.5358778625954199,-0.3027846534653465,-0.0
01041,34.38295165394402,0.3438295165394402,0.5581683168316832,0.002502447184845357,250.2447184845357,0.0,0.36291348600508905,0.8456403838130997,0.6319974554707379,0.25159033078880405,0.27608142493638677,0.4842646114322415,0.3638676844783715,0.0,0.4188480966417253,0.5811519033582747,60.64356435643564,-0.22348918575063614,-0.19535891089108912,-0.0
01043,81.93384223918575,0.8193384223918575,0.4282178217821782,0.0021227090072542627,212.27090072542626,0.0,0.8657760814249363,0.7279933249895703,0.9004452926208651,0.6507633587786259,0.9335241730279898,0.8227360308285164,0.5960559796437659,0.0,0.6824462121784698,0.3175537878215302,19.67821782178218,-0.5325699745547074,-0.14987623762376237,-0.0
01045,67.74809160305344,0.6774809160305344,0.3341584158415842,0.0018648884258124923,186.48884258124923,0.0,0.4907760814249364,0.8927826449728827,0.8791348600508906,0.44561068702290074,0.6358142493638677,0.6698779704560052,0.6307251908396947,0.0,0.5573180409644019,0.44268195903559815,37.74752475247525,-0.44036259541984735,-0.11695544554455445,-0.0
01047,70.76972010178118,0.7076972010178118,0.5176361386138614,0.002372128678892923,237.2128678892923,0.0,0.8110687022900763,0.7709637046307884,0.8326972010178118,0.4217557251908397,0.4360687022900763,0.8195247270391779,0.7134223918575063,0.0,0.6411758291764291,0.3588241708235709,25.092821782178216,-0.46000318066157764,-0.18117264851485146,-0.0
01049,80.37531806615776,0.8037531806615776,0.4879331683168317,0.002280034073663999,228.00340736639993,0.0,0.8555979643765903,0.6967042136003337,0.8826335877862596,0.7375954198473282,0.8762722646310432,0.6403339755940912,0.8727735368956743,0.0,0.6932161763409166,0.3067838236590834,18.409653465346533,-0.5224395674300255,-0.17077660891089108,-0.0
01051,72.16921119592875,0.7216921119592875,0.3994430693069307,0.0020454984813047575,204.54984813047577,0.0,0.7525445292620865,0.7538589904046725,0.7560432569974554,0.6186386768447837,0.41380407124681934,0.8654463712267181,0.5992366412213741,0.0,0.6089049470309627,0.39109505296903735,30.136138613861384,-0.4690998727735369,-0.13980507425742572,-0.0
01053,85.01908396946563,0.8501908396946565,0.8867574257425742,0.004695058811008863,469.50588110088626,0.0,0.568384223918575,0.965790571547768,0.830470737913486,0.7401399491094147,0.44688295165394404,0.8378291586384072,0.6393129770992366,0.0,0.8629891448114276,0.13701085518857237,4.362623762376237,-0.5526240458015267,-0.31036509900990095,-0.0
01055,87.34096692111959,0.8734096692111959,0.5117574257425742,0.0023565931691112226,235.65931691112226,0.0,0.8832697201017812,0.6837713808927827,0.9783715012722646,0.7267811704834606,0.7767175572519084,0.7764932562620424,0.48314249363867684,0.0,0.7468313839971783,0.2531686160028217,12.252475247524753,-0.5677162849872773,-0.17911509900990097,-0.0
01057,38.16793893129771,0.3816793893129771,0.5584777227722773,0.0025025582577036603,250.25582577036602,0.0,0.6393129770992366,0.6399666249478515,0.65235368956743,0.27512722646310434,0.5591603053435115,0.6766217084136159,0.4977735368956743,0.0,0.44355880602373216,0.5564411939762679,56.775990099009896,-0.24809160305343514,-0.19546720297029702,-0.0
01059,67.71628498727735,0.6771628498727735,0.6256188118811881,0.002724028611450457,272.4028611450457,0.0,0.8307888040712468,0.6036712557363371,0.931615776081425,0.3772264631043257,0.8393765903307888,0.7029543994861914,0.4013994910941476,0.0,0.6591224365757187,0.3408775634242813,22.33910891089109,-0.4401558524173028,-0.2189665841584158,-0.0
01061,53.37150127226463,0.5337150127226463,0.48267326732673266,0.0022683076296415756,226.83076296415757,0.0,0.4586513994910941,0.8727576136837714,0.5159033078880407,0.37786259541984735,0.5543893129770993,0.5292228644829801,0.7032442748091603,0.0,0.5158504018340766,0.4841495981659234,44.523514851485146,-0.3469147582697201,-0.16893564356435642,-0.0
01063,29.293893129771,0.2929389312977099,0.807549504950495,0.0037189794595429535,371.8979459542953,0.0,0.6259541984732825,0.6303712974551523,0.5346692111959288,0.14153944020356235,0.18702290076335878,0.8603082851637764,0.2595419847328244,0.0,0.47305263207618475,0.5269473679238152,51.76361386138614,-0.19041030534351147,-0.28264232673267325,-0.0
01065,39.09033078880408,0.39090330788804073,0.6689356435643564,0.0028749889617290412,287.4988961729041,0.0,0.6580788804071247,0.686691697955778,0.6822519083969466,0.25572519083969464,0.32029262086513993,0.5892742453436095,0.38199745547073793,0.0,0.48821462537475124,0.5117853746252488,48.978960396039604,-0.2540871501272265,-0.23412747524752472,-0.0
01067,42.04834605597965,0.42048346055979646,0.5123762376237624,0.002356866432289805,235.6866432289805,0.0,0.39217557251908397,0.8268669169795578,0.7255089058524173,0.3377862595419847,0.491412213740458,0.4386640976236352,0.811704834605598,0.0,0.45264593253218455,0.5473540674678155,55.136138613861384,-0.2733142493638677,-0.17933168316831682,-0.0
01069,87.78625954198473,0.8778625954198473,0.40965346534653463,0.00206942535560016,206.942535560016,0.0,0.7270992366412213,0.9382561535252398,0.9592875318066157,0.5194020356234097,0.7620865139949109,0.7976878612716763,0.7770356234096693,0.0,0.7139893998941879,0.28601060010581214,15.47029702970297,-0.5706106870229007,-0.14337871287128712,-0.0
01071,79.03944020356234,0.7903944020356234,0.5510519801980198,0.0024802544685155483,248.02544685155482,0.0,0.8562340966921119,0.5936587400917814,0.9236641221374046,0.6119592875318066,0.8333333333333334,0.5372511239563262,0.8336513994910941,0.0,0.7066245543924622,0.2933754456075378,16.39851485148515,-0.5137563613231553,-0.19286819306930691,-0.0
01073,97.6145038167939,0.976145038167939,0.31683168316831684,0.001826237381560894,182.62373815608942,0.0,0.960559796437659,0.7659574468085106,0.9955470737913485,0.7907124681933843,0.9850508905852418,0.9762363519588954,0.2681297709923664,0.0,0.7453853639180712,0.2546146360819288,12.376237623762377,-0.6344942748091603,-0.11089108910891088,-0.0
01075,31.393129770992367,0.3139312977099237,0.6469678217821783,0.0028057322264966158,280.5732226496616,0.0,0.7484096692111959,0.6182728410513142,0.6176844783715013,0.24713740458015268,0.5343511450381679,0.5032113037893384,0.37849872773536897,0.0,0.43049408113521276,0.5695059188647873,58.353960396039604,-0.20405534351145038,-0.22643873762376238,-0.0
01077,85.49618320610686,0.8549618320610687,0.6491336633663366,0.002811993419691974,281.1993419691974,0.0,0.9249363867684478,0.6111806424697539,0.9198473282442748,0.23791348600508905,0.9354325699745547,0.8464996788696211,0.5368956743002544,0.0,0.7829219730179124,0.21707802698208756,9.096534653465346,-0.5557251908396946,-0.2271967821782178,-0.0
01079,69.30661577608143,0.6930661577608143,0.7710396039603961,0.003459337861679469,345.9337861679469,0.0,0.833969465648855,0.6295369211514393,0.9029898218829516,0.33142493638676845,0.7993002544529262,0.8159922928709056,0.7280534351145038,0.0,0.7203568639306679,0.2796431360693321,14.78960396039604,-0.4504930025445293,-0.2698638613861386,-0.0
01081,79.70737913486003,0.7970737913486005,0.0968440594059406,0.0012177953689513328,121.77953689513329,0.0,0.8174300254452926,0.8218606591572799,0.7566793893129771,0.7239185750636132,0.16762086513994912,0.9200385356454721,0.7942111959287532,0.0,0.5519933851686695,0.44800661483133053,38.70668316831683,-0.5180979643765903,-0.0338954207920792,-0.0
01083,79.9618320610687,0.799618320610687,0.5371287128712872,0.0024267407281009863,242.67407281009864,0.0,0.898854961832061,0.6020025031289111,0.8816793893129771,0.25763358778625955,0.9376590330788804,0.7228644829800899,0.7525445292620865,0.0,0.7077469579018971,0.2922530420981029,16.212871287128714,-0.5197519083969466,-0.1879950495049505,-0.0
01085,29.07124681933842,0.2907124681933842,0.6519183168316832,0.002818931005910749,281.8931005910749,0.0,0.4952290076335878,0.7142261159783062,0.6708015267175572,0.3148854961832061,0.14026717557251908,0.7267180475272961,0.5225826972010178,0.0,0.41713451521678885,0.5828654847832111,60.98391089108911,-0.18896310432569974,-0.2281714108910891,-0.0
01087,23.85496183206107,0.2385496183206107,0.19337871287128713,0.0014987075829885094,149.87075829885094,0.0,0.5982824427480916,0.6887776387150605,0.4799618320610687,0.5283078880407125,0.061068702290076333,0.5973025048169557,0.7150127226463104,0.0,0.22273980141334743,0.7772601985866525,90.25371287128714,-0.15505725190839695,-0.06768254950495049,-0.0
01089,94.56106870229009,0.9456106870229007,0.43657178217821785,0.002144937562060989,214.49375620609888,0.0,0.9484732824427481,0.704630788485607,0.9847328244274809,0.3606870229007634,0.9659669211195929,0.9421965317919075,0.6055979643765903,0.0,0.7674470703272618,0.23255292967273822,10.457920792079207,-0.6146469465648855,-0.15280012376237623,-0.0
01091,52.162849872773535,0.5216284987277354,0.6547029702970297,0.002831291611190971,283.12916111909715,0.0,0.7347328244274809,0.7743012098456404,0.789440203562341,0.3883587786259542,0.4526081424936387,0.7116249197174053,0.5349872773536896,0.0,0.5682045637769885,0.43179543622301153,36.13861386138614,-0.33905852417302806,-0.22914603960396038,-0.0
01093,69.14758269720102,0.6914758269720102,0.6166460396039604,0.0026978984092462517,269.7898409246252,0.0,0.8015267175572519,0.6762619941593658,0.9068066157760815,0.3708651399491094,0.7757633587786259,0.6763005780346821,0.37595419847328243,0.0,0.6652854013931928,0.3347145986068072,21.627475247524753,-0.44945928753180664,-0.21582611386138612,-0.0
01095,87.30916030534351,0.8730916030534351,0.5835396039603961,0.002576502486737368,257.65024867373677,0.0,0.8772264631043257,0.6896120150187734,0.9780534351145038,0.6316793893129771,0.8575063613231552,0.8076429030186255,0.5413486005089059,0.0,0.7717484033708715,0.22825159662912853,10.117574257425744,-0.5675095419847329,-0.20423886138613861,-0.0
01097,98.02798982188295,0.9802798982188295,0.7753712871287128,0.003493830904732356,349.3830904732356,0.906,0.84764631043257,0.9941593658740092,0.9456106870229007,0.9347964376590331,0.8594147582697201,0.9595375722543352,0.8622773536895675,0.0,0.9085618843372887,0.09143811566271132,1.8564356435643563,-0.6371819338422392,-0.2713799504950495,-0.0
01099,48.664122137404576,0.4866412213740458,0.5507425742574258,0.002480129183906237,248.01291839062372,0.18,0.513676844783715,0.8794326241134752,0.6059160305343512,0.4223918575063613,0.4169847328244275,0.5915221579961464,0.6119592875318066,0.0,0.5090766948832288,0.4909233051167712,45.94678217821782,-0.3163167938931298,-0.19275990099009901,-0.0
01101,91.82569974554708,0.9182569974554707,0.26639851485148514,0.0016818032997984369,168.1803299798437,0.0,0.924618320610687,0.8731748018356279,0.9659669211195929,0.5162213740458015,0.21660305343511452,0.9653179190751445,0.5680661577608143,0.0,0.6901065285440757,0.3098934714559243,18.719059405940595,-0.596867048346056,-0.0932394801980198,-0.0
01103,88.83587786259542,0.8883587786259542,0.6104579207920792,0.002675931313099533,267.5931313099533,0.0,0.9227099236641222,0.6800166875260742,0.9834605597964376,0.4891857506361323,0.837468193384224,0.8808606294155427,0.47837150127226463,0.0,0.791093478384098,0.20890652161590195,8.53960396039604,-0.5774332061068703,-0.2136602722772277,-0.0
01105,18.829516539440203,0.18829516539440203,0.5683787128712872,0.0025283422188329325,252.83422188329325,0.0,0.6110050890585241,0.6929495202336253,0.5365776081424937,0.23155216284987276,0.22487277353689566,0.4881181759794477,0.6059160305343512,0.0,0.3213244070113118,0.6786755929886882,77.87747524752476,-0.12239185750636132,-0.19893254950495048,-0.0
01107,44.6882951653944,0.44688295165394404,0.599319306930693,0.0026418256538128593,264.18256538128594,0.0,0.7853053435114504,0.6925323320817689,0.7617684478371501,0.2789440203562341,0.4033078880407125,0.7970456005138086,0.4303435114503817,0.0,0.5002356760008062,0.4997643239991938,47.400990099009896,-0.29047391857506366,-0.20976175742574255,-0.0
01109,43.98854961832061,0.4398854961832061,0.17883663366336633,0.001467138937711731,146.7138937711731,0.0,0.57029262086514,0.8356278681685441,0.5772900763358778,0.3387404580152672,0.13104325699745548,0.762684649967887,0.5143129770992366,0.0,0.3485183943012622,0.6514816056987378,71.9059405940594,-0.28592557251908396,-0.06259282178217822,-0.0
01111,30.59796437659033,0.3059796437659033,0.31095297029702973,0.0018035130758379903,180.351307583799,0.0,0.46564885496183206,0.719232373800584,0.6259541984732825,0.6377226463104325,0.44338422391857507,0.45375722543352603,0.42461832061068705,0.0,0.30772030805179756,0.6922796919482024,80.56930693069307,-0.19888676844783715,-0.1088335396039604,-0.0
01113,54.739185750636125,0.5473918575063613,0.2521658415841584,0.001648400831621446,164.8400831621446,0.0,0.5365776081424937,0.75177304964539,0.5865139949109415,0.556615776081425,0.08778625954198473,0.77296082209377,0.7630407124681934,0.0,0.44406275193359035,0.5559372480664097,56.652227722772274,-0.3558047073791349,-0.08825804455445543,-0.0
01115,72.13740458015268,0.7213740458015268,0.4625618811881188,0.0022148088218908006,221.48088218908006,0.0,0.7493638676844784,0.5665415102211098,0.9176208651399491,0.7175572519083969,0.6243638676844784,0.7170841361592807,0.44211195928753183,0.0,0.630789788186834,0.36921021181316604,27.073019801980198,-0.4688931297709924,-0.16189665841584158,-0.0
01117,90.26717557251906,0.9026717557251909,0.46844059405940597,0.002232232998599203,223.2232998599203,0.0,0.8447837150127226,0.6595744680851063,0.9825063613231552,0.7430025445292621,0.864821882951654,0.8856775850995504,0.4910941475826972,0.0,0.7506908491421661,0.2493091508578339,11.974009900990099,-0.586736641221374,-0.16395420792079207,-0.0
01119,53.021628498727736,0.5302162849872774,0.6268564356435643,0.002726302359575627,272.6302359575627,0.0,0.7414122137404581,0.7626199415936588,0.8174300254452926,0.344147582697201,0.4751908396946565,0.6791907514450867,0.5709287531806616,0.0,0.5640403377169778,0.4359596622830222,36.66460396039604,-0.3446405852417303,-0.21939975247524748,-0.0
01121,84.66921119592875,0.8466921119592875,0.4557549504950495,0.002195832202016005,219.5832202016005,0.0,0.7846692111959288,0.7442636629119733,0.9376590330788804,0.7913486005089059,0.9026717557251909,0.8179190751445087,0.5636132315521628,0.0,0.7098641054468042,0.2901358945531958,16.027227722772277,-0.5503498727735369,-0.1595142326732673,-0.0
01123,67.4618320610687,0.674618320610687,0.3839727722772277,0.001995830642160885,199.5830642160885,0.0,0.6898854961832062,0.7421777221526908,0.7283715012722646,0.7506361323155216,0.4707379134860051,0.8426461143224149,0.3994910941475827,0.0,0.5728923786939762,0.42710762130602375,35.36509900990099,-0.4385019083969466,-0.1343904702970297,-0.0
01125,90.80788804071248,0.9080788804071247,0.37407178217821785,0.0019703138334979738,197.03138334979738,0.0,0.9255725190839694,0.8110137672090113,0.9751908396946565,0.5709287531806616,0.8387404580152672,0.9560051380860629,0.43161577608142493,0.0,0.7211763960270072,0.2788236039729928,14.603960396039604,-0.590251272264631,-0.13092512376237625,-0.0
01127,82.60178117048346,0.8260178117048346,0.5912747524752475,0.0026108973612670046,261.0897361267005,0.0,0.8349236641221374,0.5828118481435127,0.9392493638676844,0.6246819338422391,0.8148854961832062,0.846820809248555,0.3953562340966921,0.0,0.7438577409744791,0.2561422590255209,12.530940594059405,-0.5369115776081425,-0.20694616336633662,-0.0
01129,45.64249363867685,0.45642493638676845,0.8508663366336634,0.004177132774569749,417.7132774569749,0.216,0.46024173027989823,0.8694201084689195,0.6634860050890585,0.6583969465648855,0.43702290076335876,0.5244059087989724,0.4570610687022901,0.0,0.5944794264731816,0.40552057352681836,32.24009900990099,-0.2966762086513995,-0.29780321782178215,-0.0
01131,36.704834605597966,0.36704834605597964,0.5829207920792079,0.0025737440701678184,257.37440701678184,0.0,0.5076335877862596,0.7642886942010847,0.5407124681933843,0.4570610687022901,0.3797709923664122,0.4479768786127168,0.36323155216284986,0.0,0.4426037021641095,0.5573962978358905,56.899752475247524,-0.23858142493638676,-0.20402227722772276,-0.0
01133,59.19211195928753,0.5919211195928753,0.48576732673267325,0.002273505642927315,227.3505642927315,0.0,0.8142493638676844,0.6278681685440134,0.7923027989821882,0.5912849872773537,0.6701653944020356,0.6271676300578035,0.26176844783715014,0.0,0.5547672920918045,0.44523270790819547,38.18069306930693,-0.38474872773536894,-0.17001856435643564,-0.0
02013,21.342239185750635,0.21342239185750636,0.9811262376237624,0.007946946294737973,794.6946294737974,0.065,0.7455470737913485,0.0,0.009541984732824428,0.0006361323155216285,0.010814249363867684,0.0,0.061227735368956746,0.0,0.4821187378756959,0.5178812621243041,50.15470297029702,-0.13872455470737913,-0.3433941831683168,-0.0
02016,67.30279898218829,0.6730279898218829,0.9965965346534653,0.015195751647434003,1519.5751647434004,0.065,0.8966284987277354,0.0,0.006043256997455471,0.0003180661577608143,0.031170483460559797,0.0,0.061227735368956746,0.0,0.7862769805129368,0.21372301948706318,8.879950495049505,-0.43746819338422394,-0.3488087871287128,-0.0
02020,97.39185750636132,0.9739185750636132,0.9093440594059405,0.00507490520447158,507.49052044715796,0.28,0.9949109414758269,0.0,0.004452926208651399,0.7862595419847328,0.2789440203562341,0.0,0.061227735368956746,0.0,0.9513174945834277,0.048682505416572264,0.7116336633663367,-0.6330470737913486,-0.3182704207920792,-0.0
02050,44.30661577608143,0.44306615776081426,0.6608910891089109,0.0028494304897832105,284.94304897832103,0.065,0.49395674300254455,0.0,0.01431297709923664,0.8384223918575063,0.9491094147582697,0.0,0.061227735368956746,0.0,0.519304883732648,0.48069511626735195,44.05940594059406,-0.28799300254452925,-0.2313118811881188,-0.0
02060,1.208651399491094,0.012086513994910942,0.3468440594059406,0.001899402791633499,189.94027916334989,0.065,0.719147582697201,0.0,0.003498727735368957,0.3422391857506361,0.344147582697201,0.0,0.061227735368956746,0.0,0.1292516548887713,0.8707483451112287,96.9059405940594,-0.007856234096692113,-0.1213954207920792,-0.0
02063,19.62468193384224,0.1962468193384224,0.9913366336633663,0.0103015946239064,1030.1594623906399,0.208,0.8180661577608143,0.0,0.0006361323155216285,0.013040712468193385,0.4580152671755725,0.0,0.061227735368956746,0.0,0.4745282543521528,0.5254717456478473,51.454207920792086,-0.12756043256997457,-0.3469678217821782,-0.0
02066,39.94910941475826,0.3994910941475827,0.9962871287128713,0.014781907942167029,1478.190794216703,0.065,0.7776717557251909,0.0,0.003816793893129771,0.8365139949109415,0.29357506361323155,0.0,0.061227735368956746,0.0,0.6083697062454337,0.39163029375456626,30.290841584158418,-0.2596692111959288,-0.34870049504950495,-0.0
02068,28.307888040712477,0.2830788804071247,0.9941212871287128,0.012578717929337223,1257.8717929337224,0.0,0.7891221374045801,0.0,0.0031806615776081423,0.84764631043257,0.6456743002544529,0.0,0.061227735368956746,0.0,0.5319437227596805,0.4680562772403195,42.01732673267327,-0.18400127226463106,-0.34794245049504946,-0.0
02070,35.68702290076336,0.3568702290076336,0.8774752475247525,0.004553775498603287,455.37754986032866,0.065,0.75,0.0,0.006361323155216285,0.621501272264631,0.9322519083969466,0.0,0.061227735368956746,0.0,0.5390819854886252,0.4609180145113748,40.90346534653465,-0.23196564885496185,-0.30711633663366333,-0.0
02090,88.51781170483459,0.885178117048346,0.8100247524752475,0.0037439947806066406,374.3994780606641,0.0,0.9758269720101781,0.0,0.007315521628498728,0.976145038167939,0.9653307888040712,0.0,0.061227735368956746,0.0,0.8588744394477615,0.14112556055223846,4.517326732673268,-0.5753657760814249,-0.2835086633663366,-0.0
02100,4.293893129770993,0.042938931297709926,0.5878712871287128,0.0025925326303646076,259.25326303646074,0.065,0.6453562340966921,0.0,0.0022264631043256997,0.04993638676844784,0.1071882951653944,0.0,0.061227735368956746,0.0,0.23366525583856096,0.766334744161439,89.38737623762376,-0.027910305343511452,-0.2057549504950495,-0.0
02105,14.31297709923664,0.1431297709923664,0.8938737623762376,0.00482124942052419,482.124942052419,0.228,0.7315521628498728,0.0,0.004134860050890585,0.05566157760814249,0.04580152671755725,0.0,0.061227735368956746,0.0,0.4058901679767213,0.5941098320232787,62.74752475247525,-0.09303435114503816,-0.3128558168316831,-0.0
02110,11.513994910941475,0.11513994910941476,0.0027846534653465345,0.0006804852423918414,68.04852423918413,0.38,0.8053435114503816,0.0,0.0057251908396946565,0.19529262086513996,0.1364503816793893,0.0,0.061227735368956746,0.0,0.07581559563399087,0.9241844043660091,98.79331683168317,-0.07484096692111959,-0.000974628712871287,-0.0
02122,93.03435114503816,0.9303435114503816,0.9368811881188119,0.005688147401036543,568.8147401036542,0.338,0.9869592875318066,0.0,0.007951653944020356,0.9707379134860051,0.14249363867684478,0.0,0.12309160305343511,0.0,0.9326316982843322,0.06736830171566777,1.2995049504950495,-0.6047232824427481,-0.32790841584158414,-0.0
02130,1.685750636132316,0.016857506361323157,0.0006188118811881188,0.00044867883349273,44.867883349273,0.26,0.31170483460559795,0.0,0.0019083969465648854,0.10941475826972011,0.010814249363867684,0.0,0.061227735368956746,0.0,0.011173963293275893,0.9888260367067241,99.90717821782178,-0.010957379134860052,-0.00021658415841584156,-0.0
