COUNTY,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
20173,67149,VIOLA,KS,0.001802174,0.000641601,0.000364299,0.001669141
20173,67118,NORWICH,KS,2.6784e-05,0.0,0.0,2.3894e-05
20173,67030,COLWICH,KS,0.00449587,0.001967578,0.001092896,0.004198454
20173,67260,WICHITA,KS,0.0,8.5547e-05,0.0,6.827e-06
20173,67276,WICHITA,KS,0.0,4.2773e-05,0.0,3.413e-06
20173,67218,WICHITA,KS,0.043837598,0.027503315,0.034365513,0.042267848
20173,67235,WICHITA,KS,0.024931988,0.006202147,0.004371585,0.022859386
20173,67213,WICHITA,KS,0.041147729,0.055348817,0.06472374,0.042943696
20173,67230,WICHITA,KS,0.019999923,0.002438085,0.001457195,0.018077245
20173,67020,BURRTON,KS,5.3568e-05,0.0,0.0,4.7787e-05
20173,67220,WICHITA,KS,0.025490624,0.010693357,0.020400729,0.024166709
20173,67037,DERBY,KS,0.053518066,0.04003593,0.025136612,0.051644394
20173,67052,GODDARD,KS,0.022391343,0.013559177,0.006193078,0.021231205
20173,67226,WICHITA,KS,0.042532839,0.047264639,0.051487553,0.043162152
20173,67215,WICHITA,KS,0.011253066,0.005817186,0.002428658,0.010571229
20173,67025,CHENEY,KS,0.00562462,0.002480859,0.002064359,0.005273668
20173,67017,BENTON,KS,0.000397932,4.2773e-05,0.0,0.000358405
20173,67039,DOUGLASS,KS,1.1479e-05,0.0,0.0,1.024e-05
20173,67223,WICHITA,KS,0.001492246,0.0,0.000121433,0.00133463
20173,67101,MAIZE,KS,0.013541176,0.006416014,0.003400121,0.012687522
20173,67110,MULVANE,KS,0.009906218,0.003635741,0.002792957,0.009205878
20175,67951,HUGOTON,KS,0.002135071,0.0,0.004454343,0.001999429
20175,67952,MOSCOW,KS,0.001685583,0.0,0.0,0.001428163
20175,67870,SATANTA,KS,0.001797955,0.001731602,0.0,0.001713796
20175,67954,ROLLA,KS,0.000786605,0.0,0.0,0.000666476
20175,67859,KISMET,KS,0.033936397,0.016450216,0.008908686,0.03094354
20175,67869,PLAINS,KS,0.005056748,0.000865801,0.0,0.004379701
20175,67901,LIBERAL,KS,0.954152152,0.980952381,0.986636971,0.958488051
20175,67877,SUBLETTE,KS,0.000449489,0.0,0.0,0.000380844
20177,66605,TOPEKA,KS,0.102087656,0.047091413,0.049948187,0.095137122
20177,66420,DOVER,KS,0.000104325,0.0,0.000207254,0.000100973
20177,66675,TOPEKA,KS,0.005749458,0.013220851,0.000414508,0.006088695
20177,66608,TOPEKA,KS,0.037522169,0.081339713,0.052642487,0.041772689
20177,66621,TOPEKA,KS,0.0,0.093175523,0.001658031,0.007552809
20177,66636,TOPEKA,KS,0.0,0.000503651,0.0,4.0389e-05
20177,66647,TOPEKA,KS,6.955e-05,0.000125913,0.000207254,8.0779e-05
20177,66612,TOPEKA,KS,0.018500272,0.06232687,0.070259067,0.024536532
20177,66620,TOPEKA,KS,0.0,0.000503651,0.000207254,5.0487e-05
20177,66524,OVERBROOK,KS,0.000521624,0.0,0.0,0.00045438
20177,66604,TOPEKA,KS,0.139447542,0.156761521,0.207875648,0.144169797
20177,66609,TOPEKA,KS,0.047038913,0.046587761,0.032124352,0.046276102
20177,66610,TOPEKA,KS,0.046505697,0.003651473,0.002694301,0.04093461
20177,66618,TOPEKA,KS,0.045276982,0.030345001,0.021139896,0.042903591
20177,66626,TOPEKA,KS,0.0,0.000125913,0.0,1.0097e-05
20177,66629,TOPEKA,KS,0.0,0.000125913,0.0,1.0097e-05
20177,66542,TECUMSEH,KS,0.016483325,0.002518257,0.001036269,0.014610849
20177,66667,TOPEKA,KS,0.002573346,0.007932511,0.000414508,0.002897936
20177,66409,BERRYTON,KS,0.014640253,0.001133216,0.001243523,0.012904398
20177,66606,TOPEKA,KS,0.068425506,0.051120625,0.084559585,0.067823822
20177,66617,TOPEKA,KS,0.042216787,0.012465374,0.020103627,0.038753585
20177,66539,SILVER LAKE,KS,0.013585413,0.004281038,0.003937824,0.012369239
20177,66619,TOPEKA,KS,0.014663436,0.013472677,0.002694301,0.013984814
20177,66601,TOPEKA,KS,0.002955871,0.024175271,0.000207254,0.004523608
20177,66607,TOPEKA,KS,0.04827922,0.044195417,0.022176166,0.046679995
20177,66611,TOPEKA,KS,0.058074163,0.057038529,0.10134715,0.060099358
20177,66536,SAINT MARYS,KS,0.000417299,0.0,0.0,0.000363504
20177,66050,LECOMPTON,KS,0.000312975,0.0,0.0,0.000272628
20177,66683,TOPEKA,KS,0.0,0.003021909,0.000621762,0.000272628
20177,66615,TOPEKA,KS,0.019276913,0.017879627,0.019481865,0.019174846
20177,66699,TOPEKA,KS,0.0,0.000125913,0.0,1.0097e-05
20177,66414,CARBONDALE,KS,1.1592e-05,0.0,0.0,1.0097e-05
20177,66625,TOPEKA,KS,0.0,0.000125913,0.0,1.0097e-05
20177,66616,TOPEKA,KS,0.03225956,0.01536137,0.007046632,0.029676077
20177,66533,ROSSVILLE,KS,0.008577821,0.00352556,0.004145078,0.007956703
20177,66614,TOPEKA,KS,0.178940291,0.113951146,0.201036269,0.174805121
20177,66546,WAKARUSA,KS,0.005865375,0.001007303,0.002279793,0.005301103
20177,66630,TOPEKA,KS,0.0,0.000125913,0.0,1.0097e-05
20177,66622,TOPEKA,KS,0.0,0.000125913,0.0,1.0097e-05
20177,66624,TOPEKA,KS,0.0,0.001510954,0.0,0.000121168
20177,66431,HARVEYVILLE,KS,0.0002782,0.0,0.0,0.000242336
20177,66402,AUBURN,KS,0.014304095,0.002140519,0.007668394,0.013005372
20177,66512,MERIDEN,KS,0.000637541,0.0,0.0,0.000555354
20177,66603,TOPEKA,KS,0.014396829,0.086879879,0.080621762,0.023435922
20179,67752,QUINTER,KS,0.000972763,0.0,0.0,0.000919118
20179,67757,SELDEN,KS,0.256809339,0.333333333,0.111111111,0.259191176
20179,67753,REXFORD,KS,0.005836576,0.0,0.0,0.005514706
20179,67748,OAKLEY,KS,0.003891051,0.0,0.0,0.003676471
20179,67738,GRINNELL,KS,0.027237354,0.058823529,0.0,0.028492647
20179,67751,PARK,KS,0.026264591,0.019607843,0.0,0.025735294
20179,67740,HOXIE,KS,0.678988327,0.588235294,0.888888889,0.676470588
20181,67762,WESKAN,KS,0.000291036,0.0,0.0,0.000248262
20181,67741,KANORADO,KS,0.059371362,0.017467249,0.044776119,0.054121152
20181,67732,BREWSTER,KS,0.008731083,0.0,0.0,0.007447865
20181,67733,EDSON,KS,0.022409779,0.010917031,0.0,0.020357498
20181,67735,GOODLAND,KS,0.908905704,0.971615721,0.955223881,0.917576961
20181,67756,SAINT FRANCIS,KS,0.000291036,0.0,0.0,0.000248262
20183,67644,KIRWIN,KS,0.000452694,0.0,0.0,0.000394633
20183,66967,SMITH CENTER,KS,0.540063377,0.738970588,0.811320755,0.567087609
20183,66952,LEBANON,KS,0.142145767,0.102941176,0.056603774,0.136148382
20183,66951,KENSINGTON,KS,0.163422363,0.125,0.056603774,0.157063931
20183,67474,PORTIS,KS,0.010411951,0.003676471,0.018867925,0.009865825
20183,67628,CEDAR,KS,0.03214124,0.0,0.037735849,0.028808208
20183,67437,DOWNS,KS,0.009506564,0.0,0.0,0.008287293
20183,66932,ATHOL,KS,0.035310095,0.007352941,0.0,0.031570639
20183,67638,GAYLORD,KS,0.065640561,0.022058824,0.018867925,0.059984215
20183,66941,ESBON,KS,0.000905387,0.0,0.0,0.000789266
20185,67526,ELLINWOOD,KS,0.005343198,0.0,0.0,0.004627981
20185,67567,PAWNEE ROCK,KS,0.001644061,0.0,0.0,0.001423994
20185,67583,TURON,KS,0.001644061,0.0,0.0,0.001423994
20185,67576,ST JOHN,KS,0.420468557,0.501597444,0.365079365,0.428266287
20185,67530,GREAT BEND,KS,0.012330456,0.003194888,0.0,0.011035956
20185,67545,HUDSON,KS,0.054665023,0.031948882,0.523809524,0.062655749
20185,67557,MACKSVILLE,KS,0.127414714,0.108626198,0.047619048,0.123531506
20185,67550,LARNED,KS,0.007398274,0.0,0.0,0.006407974
20185,67578,STAFFORD,KS,0.369091656,0.354632588,0.063492063,0.360626557
20187,67878,SYRACUSE,KS,0.002873563,0.0,0.0,0.002594034
20187,67855,JOHNSON,KS,0.760057471,0.880597015,0.75,0.770428016
20187,67880,ULYSSES,KS,0.004310345,0.0,0.0,0.003891051
20187,67862,MANTER,KS,0.232758621,0.119402985,0.25,0.2230869
20189,67951,HUGOTON,KS,0.894177646,0.980237154,0.966101695,0.903939962
20189,67952,MOSCOW,KS,0.099022524,0.015810277,0.033898305,0.089681051
20189,67954,ROLLA,KS,0.006374841,0.003952569,0.0,0.006003752
20189,67953,RICHFIELD,KS,0.000424989,0.0,0.0,0.000375235
20191,67103,MAYFIELD,KS,0.013003679,0.009248555,0.012195122,0.012737852
20191,67106,MILTON,KS,0.014372487,0.008092486,0.012195122,0.013917283
20191,67152,WELLINGTON,KS,0.401403028,0.538728324,0.591463415,0.413193898
20191,67118,NORWICH,KS,0.000256652,0.0,0.0,0.000235886
20191,67049,FREEPORT,KS,0.000342202,0.0,0.0,0.000314515
20191,67119,OXFORD,KS,0.059115408,0.012716763,0.067073171,0.056062274
20191,67146,UDALL,KS,0.006758491,0.0,0.0,0.006211669
20191,67110,MULVANE,KS,0.096500984,0.095953757,0.103658537,0.096556062
20191,67004,ARGONIA,KS,0.032765848,0.023121387,0.006097561,0.031766001
20191,67013,BELLE PLAINE,KS,0.119941826,0.086705202,0.085365854,0.117235414
20191,67031,CONWAY SPRINGS,KS,0.07939088,0.048554913,0.024390244,0.076584369
20191,67051,GEUDA SPRINGS,KS,0.017965609,0.004624277,0.006097561,0.016905174
20191,67140,SOUTH HAVEN,KS,0.035760116,0.020809249,0.042682927,0.034832521
20191,67105,MILAN,KS,0.009410557,0.001156069,0.006097561,0.008806416
20191,67120,PECK,KS,0.030113782,0.003468208,0.0,0.027913194
20191,67018,BLUFF CITY,KS,0.000427753,0.0,0.0,0.000393144
20191,67022,CALDWELL,KS,0.076653264,0.14566474,0.042682927,0.080908948
20191,67026,CLEARWATER,KS,0.005817435,0.001156069,0.0,0.005425381
20193,67757,SELDEN,KS,0.000498753,0.0,0.0,0.000412031
20193,67732,BREWSTER,KS,0.056857855,0.0,0.005714286,0.047177585
20193,67701,COLBY,KS,0.796259352,0.938714499,0.954285714,0.821590441
20193,67764,WINONA,KS,0.003491272,0.0,0.0,0.002884219
20193,67743,LEVANT,KS,0.024937656,0.016442451,0.005714286,0.023073754
20193,67748,OAKLEY,KS,0.025935162,0.014947683,0.011428571,0.023897816
20193,67747,MONUMENT,KS,0.001995012,0.001494768,0.0,0.001854141
20193,67753,REXFORD,KS,0.064588529,0.016442451,0.005714286,0.055830243
20193,67734,GEM,KS,0.025436409,0.011958146,0.017142857,0.023279769
20195,67572,RANSOM,KS,0.020220588,0.004761905,0.0,0.018114012
20195,67584,UTICA,KS,0.014093137,0.0,0.0,0.012253596
20195,67521,BROWNELL,KS,0.009803922,0.0,0.0,0.008524241
20195,67637,ELLIS,KS,0.066176471,0.004761905,0.0,0.058071391
20195,67672,WAKEENEY,KS,0.784926471,0.980952381,0.914285714,0.809270112
20195,67631,COLLYER,KS,0.045343137,0.004761905,0.028571429,0.040490144
20195,67656,OGALLAH,KS,0.057598039,0.004761905,0.057142857,0.05167821
20195,67752,QUINTER,KS,0.001838235,0.0,0.0,0.001598295
20197,66614,TOPEKA,KS,0.005788712,0.0,0.0,0.005566379
20197,66431,HARVEYVILLE,KS,0.078147612,0.023809524,0.074074074,0.076816031
20197,66501,MC FARLAND,KS,0.024891462,0.0,0.055555556,0.024770387
20197,66423,ESKRIDGE,KS,0.128509407,0.166666667,0.166666667,0.129974951
20197,66834,ALTA VISTA,KS,0.094356006,0.083333333,0.055555556,0.093515168
20197,66413,BURLINGAME,KS,0.001157742,0.0,0.0,0.001113276
20197,66526,PAXICO,KS,0.098986975,0.095238095,0.166666667,0.099916504
20197,66401,ALMA,KS,0.300144718,0.476190476,0.333333333,0.304759254
20197,66507,MAPLE HILL,KS,0.151085384,0.071428571,0.12962963,0.14890064
20197,66846,COUNCIL GROVE,KS,0.000578871,0.0,0.0,0.000556638
20197,66536,SAINT MARYS,KS,0.002315485,0.0,0.0,0.002226552
20197,66615,TOPEKA,KS,0.027785818,0.023809524,0.0,0.027275257
20197,66502,MANHATTAN,KS,0.002894356,0.0,0.0,0.00278319
20197,66407,BELVUE,KS,0.022286541,0.0,0.0,0.021430559
20197,66547,WAMEGO,KS,0.055861071,0.05952381,0.018518519,0.055385472
20197,66610,TOPEKA,KS,0.005209841,0.0,0.0,0.005009741
20199,67861,LEOTI,KS,0.002583979,0.0,0.0,0.002298851
20199,67762,WESKAN,KS,0.169250646,0.107142857,0.083333333,0.162068966
20199,67761,WALLACE,KS,0.165374677,0.083333333,0.083333333,0.156321839
20199,67758,SHARON SPRINGS,KS,0.662790698,0.80952381,0.833333333,0.679310345
20201,66946,HOLLENBERG,KS,0.024114774,0.006389776,0.0,0.022125102
20201,66945,HANOVER,KS,0.185286935,0.067092652,0.055555556,0.172630429
20201,66953,LINN,KS,0.094017094,0.115015974,0.069444444,0.095329145
20201,66962,PALMER,KS,0.047313797,0.028753994,0.027777778,0.045342803
20201,66938,CLYDE,KS,0.008547009,0.006389776,0.0,0.008194482
20201,66968,WASHINGTON,KS,0.271062271,0.594249201,0.638888889,0.305927342
20201,66944,HADDAM,KS,0.048229548,0.025559105,0.041666667,0.046162251
20201,66955,MAHASKA,KS,0.028388278,0.003194888,0.027777778,0.026222344
20201,66958,MORROWVILLE,KS,0.050671551,0.022364217,0.055555556,0.048347446
20201,66960,NARKA,KS,0.000610501,0.0,0.0,0.000546299
20201,66548,WATERVILLE,KS,0.001221001,0.0,0.0,0.001092598
20201,66943,GREENLEAF,KS,0.093406593,0.028753994,0.041666667,0.086861513
20201,66412,BREMEN,KS,0.001831502,0.0,0.0,0.001638896
20201,66937,CLIFTON,KS,0.081196581,0.047923323,0.027777778,0.077301284
20201,66933,BARNES,KS,0.064102564,0.054313099,0.013888889,0.062278066
20203,67879,TRIBUNE,KS,0.000921659,0.0,0.0,0.000831947
20203,67758,SHARON SPRINGS,KS,0.000921659,0.0,0.0,0.000831947
20203,67861,LEOTI,KS,0.875576037,0.91,0.529411765,0.873544093
20203,67863,MARIENTHAL,KS,0.122580645,0.09,0.470588235,0.124792013
20205,67335,CHERRYVALE,KS,0.015373353,0.005882353,0.0,0.014368291
20205,66714,BENEDICT,KS,0.02818448,0.0,0.024691358,0.025763832
20205,66710,ALTOONA,KS,0.058931186,0.019607843,0.012345679,0.054995871
20205,66717,BUFFALO,KS,0.075768668,0.049019608,0.086419753,0.073658134
20205,66720,CHANUTE,KS,0.029282577,0.001960784,0.0,0.026589595
20205,66736,FREDONIA,KS,0.402635432,0.568627451,0.456790123,0.41734104
20205,66777,TORONTO,KS,0.002745242,0.001960784,0.0,0.002642444
20205,66776,THAYER,KS,0.012811127,0.001960784,0.0,0.011725846
20205,66757,NEODESHA,KS,0.338030747,0.343137255,0.419753086,0.339554088
20205,67344,ELK CITY,KS,0.000183016,0.0,0.0,0.000165153
20205,67047,FALL RIVER,KS,0.036054173,0.007843137,0.0,0.033195706
20207,66717,BUFFALO,KS,0.00147929,0.0,0.0,0.001031992
20207,66870,VIRGIL,KS,0.00295858,0.0,0.0,0.002063983
20207,66783,YATES CENTER,KS,0.606508876,0.808219178,0.453030303,0.586859305
20207,66749,IOLA,KS,0.00295858,0.0,0.0,0.002063983
20207,66758,NEOSHO FALLS,KS,0.065581854,0.02283105,0.084848485,0.066735466
20207,66777,TORONTO,KS,0.24112426,0.114155251,0.301515152,0.245270038
20207,66748,HUMBOLDT,KS,0.014299803,0.0,0.0,0.00997592
20207,66736,FREDONIA,KS,0.00147929,0.0,0.0,0.001031992
20207,66720,CHANUTE,KS,0.000986193,0.0,0.0,0.000687994
20207,66852,GRIDLEY,KS,0.003944773,0.0,0.0,0.002751978
20207,66761,PIQUA,KS,0.058678501,0.054794521,0.160606061,0.081527348
20209,66113,EDWARDSVILLE,KS,0.000103845,0.0,0.0,9.3808e-05
20209,66110,KANSAS CITY,KS,0.004841766,0.004455761,0.000510465,0.004713828
20209,66115,KANSAS CITY,KS,2.5961e-05,0.027371101,0.004594181,0.002145847
20209,66118,KANSAS CITY,KS,0.002855734,0.010821133,0.002041858,0.003423975
20209,66217,SHAWNEE,KS,0.00022067,0.000318269,0.000510465,0.000234519
20209,66012,BONNER SPRINGS,KS,0.053012799,0.069223425,0.050025523,0.054138671
20209,66102,KANSAS CITY,KS,0.158648978,0.147040102,0.269525268,0.160340521
20209,66048,LEAVENWORTH,KS,3.8942e-05,0.0,0.0,3.5178e-05
20209,66007,BASEHOR,KS,0.000194709,0.0,0.0,0.000175889
20209,66119,KANSAS CITY,KS,9.0864e-05,0.001909612,0.001020929,0.000246245
20209,66112,KANSAS CITY,KS,0.089553208,0.097231063,0.101071975,0.090383556
20209,66103,KANSAS CITY,KS,0.102391028,0.094048377,0.220010209,0.104478137
20209,66109,KANSAS CITY,KS,0.146447208,0.043125398,0.051556917,0.13665412
20209,66117,KANSAS CITY,KS,0.011072458,0.020528326,0.001020929,0.011538326
20209,66101,KANSAS CITY,KS,0.077507204,0.127307447,0.108218479,0.081882248
20209,66105,KANSAS CITY,KS,0.013357045,0.080521961,0.014293007,0.018327646
20209,66111,KANSAS CITY,KS,0.056206028,0.092457034,0.047473201,0.05867661
20209,66216,SHAWNEE,KS,0.000194709,0.0,0.0,0.000175889
20209,66160,KANSAS CITY,KS,0.0,0.001432209,0.000510465,0.000117259
20209,66104,KANSAS CITY,KS,0.15332693,0.063335455,0.060234814,0.144557404
20209,66106,KANSAS CITY,KS,0.129909915,0.118873329,0.067381317,0.127660323
21001,42728,COLUMBIA,KY,0.843851792,0.967277487,0.90813253,0.856025595
21001,42741,GLENS FORK,KY,0.01862785,0.002617801,0.018072289,0.017507999
21001,42715,BREEDING,KY,0.025855049,0.001308901,0.02560241,0.02417348
21001,42742,GRADYVILLE,KY,0.003460912,0.0,0.003012048,0.003199431
21001,42753,KNIFLEY,KY,0.03786645,0.013089005,0.022590361,0.035282616
21001,42129,EDMONTON,KY,0.015879479,0.0,0.0,0.013864202
21001,42642,RUSSELL SPRINGS,KY,0.038070033,0.011780105,0.006024096,0.034393886
21001,42733,ELK HORN,KY,0.001526873,0.0,0.003012048,0.001510843
21001,42720,CANE VALLEY,KY,0.0,0.0,0.001506024,8.8873e-05
21001,42539,LIBERTY,KY,0.000712541,0.0,0.0,0.000622112
21001,42743,GREENSBURG,KY,0.008448697,0.003926702,0.012048193,0.00835407
21001,42528,DUNNVILLE,KY,0.005700326,0.0,0.0,0.004976893
21003,42120,ADOLPHUS,KY,0.122867194,0.054365733,0.055865922,0.11846002
21003,42122,ALVATON,KY,0.015215479,0.0,0.0,0.014231655
21003,42133,FOUNTAIN RUN,KY,0.014687775,0.008237232,0.0,0.014149391
21003,42153,HOLLAND,KY,0.002022867,0.0,0.011173184,0.002056598
21003,42164,SCOTTSVILLE,KY,0.822955145,0.930807249,0.910614525,0.829631458
21003,42134,FRANKLIN,KY,0.022251539,0.006589786,0.022346369,0.021470879
21005,40076,WADDY,KY,0.006494588,0.001176471,0.004716981,0.006119951
21005,40012,CHAPLIN,KY,0.001248959,0.0,0.009433962,0.00130049
21005,40601,FRANKFORT,KY,0.001665279,0.002352941,0.0,0.001682987
21005,40372,SALVISA,KY,0.004662781,0.001176471,0.0,0.004360465
21005,40342,LAWRENCEBURG,KY,0.97427144,0.992941176,0.971698113,0.975443696
21005,40046,MOUNT EDEN,KY,0.011573689,0.002352941,0.014150943,0.011015912
21005,40078,WILLISBURG,KY,8.3264e-05,0.0,0.0,7.6499e-05
21007,42060,LOVELACEVILLE,KY,0.001781624,0.0,0.015384615,0.001921691
21007,42056,LA CENTER,KY,0.175871723,0.183431953,0.338461538,0.178717271
21007,42087,WICKLIFFE,KY,0.308984474,0.301775148,0.246153846,0.307710785
21007,42053,KEVIL,KY,0.319165182,0.349112426,0.230769231,0.319000721
21007,42024,BARLOW,KY,0.194196997,0.165680473,0.153846154,0.19240932
21007,42022,BANDANA,KY,0.0,0.0,0.015384615,0.000240211
21009,42123,AUSTIN,KY,0.021939954,0.004558405,0.002331002,0.020056508
21009,42154,KNOB LICK,KY,0.001776514,0.0,0.0,0.001591786
21009,42156,LUCAS,KY,0.011991473,0.007407407,0.004662005,0.011421067
21009,42749,HORSE CAVE,KY,0.00279801,0.0,0.003496503,0.002626448
21009,42160,PARK CITY,KY,0.042503109,0.017094017,0.017482517,0.039874249
21009,42171,SMITHS GROVE,KY,0.038239474,0.003988604,0.026806527,0.035457042
21009,42127,CAVE CITY,KY,0.137990762,0.115669516,0.194638695,0.138366031
21009,42746,HARDYVILLE,KY,0.000888257,0.000569801,0.0,0.000835688
21009,42166,SUMMER SHADE,KY,0.011502931,0.003988604,0.002331002,0.010664969
21009,42152,HISEVILLE,KY,0.0,0.0,0.001165501,3.9795e-05
21009,42133,FOUNTAIN RUN,KY,0.012302363,0.004558405,0.0,0.011341478
21009,42141,GLASGOW,KY,0.709140167,0.83988604,0.744755245,0.719487445
21009,42131,ETOILE,KY,0.003286552,0.001709402,0.0,0.003064189
21009,42130,EIGHTY EIGHT,KY,0.005640433,0.000569801,0.002331002,0.005173306
21011,40374,SHARPSBURG,KY,0.152743796,0.121546961,0.153846154,0.151835925
21011,40358,OLYMPIA,KY,0.063264593,0.033149171,0.027972028,0.061528283
21011,40371,SALT LICK,KY,0.21950367,0.198895028,0.251748252,0.219649355
21011,40360,OWINGSVILLE,KY,0.538448095,0.613259669,0.552447552,0.541018855
21011,40334,HOPE,KY,0.008039147,0.0,0.006993007,0.007773735
21011,40353,MOUNT STERLING,KY,0.007864383,0.0,0.0,0.007442937
21011,40322,FRENCHBURG,KY,0.001048584,0.005524862,0.0,0.00115779
21011,40346,MEANS,KY,0.006291506,0.011049724,0.006993007,0.006450546
21011,40311,CARLISLE,KY,0.002621461,0.005524862,0.0,0.002646378
21011,40351,MOREHEAD,KY,0.000174764,0.011049724,0.0,0.000496196
21013,40845,HULEN,KY,0.017230625,0.002906977,0.020449898,0.01631003
21013,40977,PINEVILLE,KY,0.312412288,0.260658915,0.253578732,0.306684324
21013,40913,BEVERLY,KY,0.011227195,0.007751938,0.016359918,0.011152157
21013,40856,MIRACLE,KY,0.044363013,0.005813953,0.00204499,0.040147766
21013,40902,ARJAY,KY,0.022298456,0.002906977,0.00204499,0.020213285
21013,40813,CALVIN,KY,0.021440823,0.005813953,0.020449898,0.020282986
21013,40988,STONEY FORK,KY,0.018400125,0.00872093,0.006134969,0.017285844
21013,40930,DEWITT,KY,0.0,0.0,0.00204499,6.9701e-05
21013,40958,KETTLE ISLAND,KY,0.02128489,0.0,0.00408998,0.01916777
21013,40955,INGRAM,KY,0.0,0.0,0.00204499,6.9701e-05
21013,40940,FRAKES,KY,0.010993295,0.002906977,0.00408998,0.010176343
21013,40939,FOURMILE,KY,0.006549197,0.002906977,0.00204499,0.006133686
21013,40965,MIDDLESBORO,KY,0.513800094,0.699612403,0.664621677,0.532306406
21015,41092,VERONA,KY,0.014453362,0.005193306,0.002873563,0.013313672
21015,41005,BURLINGTON,KY,0.163863397,0.097134064,0.14295977,0.158119355
21015,41051,INDEPENDENCE,KY,3.1976e-05,0.007116753,0.000718391,0.000581321
21015,41025,ERLANGER,KY,0.0,0.000384689,0.000718391,5.6714e-05
21015,45275,CINCINNATI,OH,0.0,0.000192345,0.0,1.4179e-05
21015,41048,HEBRON,KY,0.117977169,0.131756107,0.082974138,0.117611195
21015,41080,PETERSBURG,KY,0.011495539,0.002115791,0.001077586,0.010392888
21015,41094,WALTON,KY,0.089166374,0.08174649,0.069683908,0.087850388
21015,41042,FLORENCE,KY,0.380168196,0.503943066,0.622844828,0.398871386
21015,41030,CRITTENDEN,KY,0.003133694,0.000192345,0.0,0.002793177
21015,41022,FLORENCE,KY,0.019249832,0.035199077,0.000718391,0.019694027
21015,41091,UNION,KY,0.188805039,0.06366609,0.034841954,0.173503098
21015,41018,ERLANGER,KY,0.011655422,0.071359877,0.04058908,0.017198599
21017,40374,SHARPSBURG,KY,0.002095599,0.0,0.0,0.001883577
21017,40357,NORTH MIDDLETOWN,KY,0.001297276,0.062663185,0.002762431,0.005561037
21017,40353,MOUNT STERLING,KY,0.001397066,0.0,0.002762431,0.001345412
21017,40361,PARIS,KY,0.884542461,0.917754569,0.966850829,0.889496816
21017,40516,LEXINGTON,KY,0.017463327,0.002610966,0.005524862,0.016055252
21017,40511,LEXINGTON,KY,0.006187007,0.003916449,0.005524862,0.006009508
21017,40324,GEORGETOWN,KY,0.003991618,0.001305483,0.002762431,0.003767154
21017,40311,CARLISLE,KY,0.026743838,0.005221932,0.002762431,0.024486501
21017,40348,MILLERSBURG,KY,0.036623092,0.001305483,0.008287293,0.033276527
21017,41031,CYNTHIANA,KY,0.019658717,0.005221932,0.002762431,0.018118217
21019,41132,DENTON,KY,0.000199354,0.0,0.0,0.000173238
21019,41102,ASHLAND,KY,0.369044296,0.271942446,0.315684316,0.357840759
21019,41101,ASHLAND,KY,0.346477413,0.508273381,0.609390609,0.371180098
21019,41168,RUSH,KY,0.039352498,0.00647482,0.003996004,0.034959462
21019,41129,CATLETTSBURG,KY,0.183485507,0.118705036,0.068931069,0.173272815
21019,41105,ASHLAND,KY,0.061440931,0.094604317,0.001998002,0.062573626
21021,40440,JUNCTION CITY,KY,0.081001266,0.031029619,0.032727273,0.074984558
21021,40330,HARRODSBURG,KY,0.000421882,0.0,0.0,0.000370599
21021,40328,GRAVEL SWITCH,KY,0.013922093,0.004231312,0.001818182,0.012662137
21021,40452,MITCHELLSBURG,KY,0.0,0.0,0.001818182,6.1767e-05
21021,40422,DANVILLE,KY,0.807481367,0.942877292,0.938181818,0.823780111
21021,40464,PARKSVILLE,KY,0.035859935,0.000705219,0.001818182,0.03162446
21021,40468,PERRYVILLE,KY,0.061313458,0.021156559,0.023636364,0.056516368
21023,41044,GERMANTOWN,KY,0.061916142,0.03164557,0.075949367,0.061157025
21023,41043,FOSTER,KY,0.151857484,0.094936709,0.037974684,0.148140496
21023,41061,MILFORD,KY,0.0,0.0,0.012658228,0.000206612
21023,41002,AUGUSTA,KY,0.286117749,0.569620253,0.620253165,0.300826446
21023,41004,BROOKSVILLE,KY,0.460134695,0.291139241,0.240506329,0.451033058
21023,41064,MOUNT OLIVET,KY,0.006300239,0.0,0.012658228,0.006198347
21023,41034,DOVER,KY,0.002172496,0.0,0.0,0.002066116
21023,41040,FALMOUTH,KY,0.031501195,0.012658228,0.0,0.030371901
21025,41745,GAYS CREEK,KY,0.00658554,0.0,0.006024096,0.006212822
21025,41364,RICETOWN,KY,0.000143164,0.0,0.0,0.000132188
21025,41301,CAMPTON,KY,0.03392985,0.019323671,0.0,0.032385988
21025,41348,LOST CREEK,KY,0.068146027,0.007246377,0.024096386,0.063846662
21025,41317,CLAYHOLE,KY,0.031496063,0.007246377,0.012048193,0.029742234
21025,41721,BUCKHORN,KY,0.004724409,0.0,0.006024096,0.004494382
21025,41367,ROWDY,KY,0.000143164,0.0,0.0,0.000132188
21025,41314,BOONEVILLE,KY,0.051968504,0.012077295,0.0,0.048645076
21025,41385,VANCLEVE,KY,0.040085898,0.002415459,0.006024096,0.037276933
21025,41339,JACKSON,KY,0.739155333,0.951690821,0.921686747,0.754791804
21025,41311,BEATTYVILLE,KY,0.001002147,0.0,0.0,0.000925314
21025,41390,WHICK,KY,0.011166786,0.0,0.012048193,0.010575017
21025,41366,ROUSSEAU,KY,0.009019327,0.0,0.006024096,0.008460013
